fid,name,population,county,latitude,longitude,level,enrollment,level.1
22613,SACRED HEART CATHEDRAL PREPARATORY,1367,SAN FRANCISCO,37.783471,-122.423548,Secondary,1257,Secondary
2586,SAN FRANCISCO ADVENTIST,31,SAN FRANCISCO,37.725738,-122.449981,Elementary,28,Elementary
2472,SAN FRANCISCO CHRISTIAN SCHOOL,183,SAN FRANCISCO,37.710034,-122.447811,Combined elementary and secondary,171,Combined elementary and secondary
2358,SAN FRANCISCO CITY ACADEMY,76,SAN FRANCISCO,37.783305,-122.412377,Elementary,69,Elementary
2215,SAN FRANCISCO DAY SCHOOL,449,SAN FRANCISCO,37.778076,-122.446537,Elementary,399,Elementary
2288,SAN FRANCISCO FRIENDS SCHOOL,462,SAN FRANCISCO,37.760246,-122.436957,Elementary,424,Elementary
23822,SAN FRANCISCO SCHOOLHOUSE,4,SAN FRANCISCO,37.782223,-122.473175,Elementary,2,Elementary
2670,SAN FRANCISCO UNIVERSITY HIGH SCHOOL,455,SAN FRANCISCO,37.790973,-122.44555,Secondary,400,Secondary
2171,SAN FRANCISCO WALDORF SCHOOL,474,SAN FRANCISCO,37.790846,-122.441559,Combined elementary and secondary,422,Combined elementary and secondary
2261,SAND PATHS ACADEMY,33,SAN FRANCISCO,37.753479,-122.416639,Secondary,30,Secondary
2378,SENECA CENTER,22,SAN FRANCISCO,37.758159,-122.406334,Combined elementary and secondary,19,Combined elementary and secondary
21850,SPECTRUM CENTER - GOLDEN GATE,61,SAN FRANCISCO,37.773789,-122.422662,Combined elementary and secondary,54,Combined elementary and secondary
2562,ST ANNE ELEMENTARY SCHOOL,438,SAN FRANCISCO,37.763294,-122.471127,Elementary,412,Elementary
2632,ST ANTHONY - IMMACULATE CONCEPTION SCHOOL,164,SAN FRANCISCO,37.747472,-122.413884,Elementary,155,Elementary
2572,ST BRENDAN SCHOOL,351,SAN FRANCISCO,37.742957,-122.455907,Elementary,330,Elementary
2643,ST BRIGID SCHOOL,269,SAN FRANCISCO,37.795366,-122.424741,Elementary,256,Elementary
2575,ST CECILIA SCHOOL,608,SAN FRANCISCO,37.740102,-122.473913,Elementary,588,Elementary
2633,ST CHARLES SCHOOL,197,SAN FRANCISCO,37.762109,-122.416076,Elementary,188,Elementary
2477,ST FINN BARR CATHOLIC SCHOOL,209,SAN FRANCISCO,37.730335,-122.447421,Elementary,199,Elementary
2577,ST GABRIEL ELEMENTARY SCHOOL,522,SAN FRANCISCO,37.739895,-122.498634,Elementary,498,Elementary
2645,ST IGNATIUS COLLEGE PREPARATORY,1535,SAN FRANCISCO,37.748571,-122.495988,Secondary,1444,Secondary
2569,ST JAMES ELEMENTARY SCHOOL,154,SAN FRANCISCO,37.751543,-122.423835,Elementary,143,Elementary
2231,ST JOHN OF SAN FRANCISCO ORTHODOX ACADEMY,71,SAN FRANCISCO,37.780308,-122.486056,Combined elementary and secondary,58,Combined elementary and secondary
2580,ST JOHN S ELEMENTARY SCHOOL,297,SAN FRANCISCO,37.734823,-122.437713,Elementary,284,Elementary
2646,ST MARYS SCHOOL,98,SAN FRANCISCO,37.797327,-122.41209,Elementary,89,Elementary
2538,ST MONICA SCHOOL,175,SAN FRANCISCO,37.780718,-122.483206,Elementary,166,Elementary
2635,ST PAUL'S SCHOOL,244,SAN FRANCISCO,37.743827,-122.426762,Elementary,233,Elementary
2637,ST PETER'S SCHOOL,369,SAN FRANCISCO,37.751653,-122.410022,Elementary,355,Elementary
2639,ST PHILIP SCHOOL,251,SAN FRANCISCO,37.751932,-122.435599,Elementary,238,Elementary
2582,ST STEPHEN SCHOOL,339,SAN FRANCISCO,37.730985,-122.477604,Elementary,323,Elementary
2591,ST THOMAS MORE ELEMENTARY SCHOOL,310,SAN FRANCISCO,37.712079,-122.472312,Elementary,296,Elementary
2545,ST THOMAS THE APOSTLE ELEMENTARY SCHOOL,252,SAN FRANCISCO,37.775205,-122.499837,Elementary,238,Elementary
2497,ST VINCENT DE PAUL SCHOOL,282,SAN FRANCISCO,37.796203,-122.437446,Elementary,266,Elementary
2540,STAR OF THE SEA SCHOOL,244,SAN FRANCISCO,37.77953,-122.467726,Elementary,231,Elementary
2451,STERNE SCHOOL,62,SAN FRANCISCO,37.792052,-122.439385,Combined elementary and secondary,51,Combined elementary and secondary
24508,STRATFORD SCHOOL - SAN FRANCISCO,116,SAN FRANCISCO,37.723442,-122.461521,Elementary,106,Elementary
2490,STS PETER & PAUL SCHOOL,236,SAN FRANCISCO,37.80155,-122.410794,Elementary,223,Elementary
21730,STUART HALL FOR BOYS,390,SAN FRANCISCO,37.794621,-122.434288,Elementary,338,Elementary
2186,STUART HALL HIGH SCHOOL,171,SAN FRANCISCO,37.788344,-122.427065,Secondary,147,Secondary
2662,SYNERGY ELEMENTARY SCHOOL,205,SAN FRANCISCO,37.750732,-122.420429,Elementary,189,Elementary
2298,THE BAY SCHOOL OF SAN FRANCISCO,313,SAN FRANCISCO,37.800313,-122.456107,Secondary,285,Secondary
22848,THE DISCOVERY CENTER SCHOOL,21,SAN FRANCISCO,37.488912,-122.238682,Combined elementary and secondary,19,Combined elementary and secondary
2533,THE LAUREL SCHOOL,75,SAN FRANCISCO,37.7815,-122.467029,Elementary,62,Elementary
2674,THE URBAN SCHOOL OF SAN FRANCISCO,414,SAN FRANCISCO,37.770912,-122.446522,Secondary,375,Secondary
2668,TOWN SCHOOL FOR BOYS,445,SAN FRANCISCO,37.791983,-122.440012,Elementary,407,Elementary
20109,VOICE OF PENTECOST ACADEMY,98,SAN FRANCISCO,37.726383,-122.464031,Combined elementary and secondary,88,Combined elementary and secondary
2307,WEN JIAN YING,10,SAN FRANCISCO,37.728513,-122.447759,Elementary,8,Elementary
2579,WEST PORTAL LUTHERAN SCHOOL,512,SAN FRANCISCO,37.735212,-122.47471,Elementary,489,Elementary
2326,WOODSIDE INTERNATIONAL SCHOOL,80,SAN FRANCISCO,37.763588,-122.4745,Combined elementary and secondary,65,Combined elementary and secondary
22611,YOUTH CHANCE HIGH SCHOOL,34,SAN FRANCISCO,37.792611,-122.391824,Secondary,30,Secondary
2653,ZION LUTHERAN SCHOOL,150,SAN FRANCISCO,37.779246,-122.467609,Elementary,139,Elementary
2974,ANNUNCIATION ELEMENTARY SCHOOL,305,SAN JOAQUIN,37.962869,-121.299942,Elementary,294,Elementary
2943,APOSTOLIC CHRISTIAN ACADEMY,18,SAN JOAQUIN,37.926056,-121.296894,Combined elementary and secondary,16,Combined elementary and secondary
2926,BELLA VISTA CHRISTIAN ACADEMY,190,SAN JOAQUIN,37.74715,-121.440942,Elementary,181,Elementary
2599,CARDEN ACADEMY OF STOCKTON,50,SAN JOAQUIN,38.02086,-121.326903,Elementary,41,Elementary
2949,CENTURY CHRISTIAN SCHOOL,152,SAN JOAQUIN,38.107035,-121.279798,Elementary,139,Elementary
2934,CHILDRENS HOME OF STOCKTON,65,SAN JOAQUIN,37.95985,-121.276313,Combined elementary and secondary,58,Combined elementary and secondary
23482,CORNERSTONE CHRISTIAN PRESCHOOL,9,SAN JOAQUIN,37.798093,-121.167131,Elementary,7,Elementary
2933,FIRST BAPTIST CHRISTIAN SCHOOL,129,SAN JOAQUIN,37.981042,-121.300365,Elementary,120,Elementary
2951,HAPPY HOURS PRESCHOOL & KINDERGARTEN,49,SAN JOAQUIN,38.145564,-121.279391,Elementary,48,Elementary
24097,JECOI ADVENTURE ACADEMY,9,SAN JOAQUIN,37.703774,-121.419327,Elementary,6,Elementary
2952,JIM ELLIOT CHRISTIAN HIGH SCHOOL,238,SAN JOAQUIN,38.123227,-121.309364,Secondary,224,Secondary
2942,KINDERCARE LEARNING CENTERS,8,SAN JOAQUIN,37.754226,-121.429371,Elementary,7,Elementary
2937,LIFE TRAINING ACADEMY,50,SAN JOAQUIN,38.016913,-121.301514,Combined elementary and secondary,46,Combined elementary and secondary
24192,LIONS N LAMBS PRESCHOOL/KINDERGARTEN,41,SAN JOAQUIN,37.827771,-121.228896,Elementary,40,Elementary
2954,LODI ACADEMY,110,SAN JOAQUIN,38.118423,-121.263868,Secondary,101,Secondary
23805,LODI CHRISTIAN SCHOOL,162,SAN JOAQUIN,38.150963,-121.263948,Elementary,151,Elementary
2956,LODI SDA ELEMENTARY SCHOOL,195,SAN JOAQUIN,38.118309,-121.264827,Elementary,185,Elementary
2977,MANTECA ADVENTIST CHRISTIAN SCHOOL,15,SAN JOAQUIN,37.793555,-121.234873,Elementary,14,Elementary
2961,MERRYHILL SCHOOLS AT BROOKSIDE,206,SAN JOAQUIN,37.987021,-121.359768,Elementary,188,Elementary
2969,MONTESSORI CHILDREN'S HOUSE,16,SAN JOAQUIN,37.966172,-121.332682,Elementary,13,Elementary
2930,MONTESSORI SCHOOL OF TRACY,157,SAN JOAQUIN,37.729393,-121.434396,Elementary,137,Elementary
2947,NEW WORLD MONTESSORI,5,SAN JOAQUIN,38.030155,-121.342873,Elementary,4,Elementary
2597,NORTH VALLEY SCHOOL,83,SAN JOAQUIN,38.093968,-121.180755,Combined elementary and secondary,76,Combined elementary and secondary
2928,OPTIONS EDUCATION CENTER/OPTIONS IN EDUCATION,59,SAN JOAQUIN,37.981098,-121.261734,Combined elementary and secondary,53,Combined elementary and secondary
23234,PARVIN'S HOPELAND PRESCHOOL,21,SAN JOAQUIN,38.002023,-121.327255,Elementary,20,Elementary
2966,PRESENTATION ELEMENTARY SCHOOL,307,SAN JOAQUIN,38.007873,-121.332,Elementary,291,Elementary
2972,RAINBOW SCHOOL,12,SAN JOAQUIN,37.970182,-121.322536,Elementary,10,Elementary
24897,RIPON CHRISTIAN SCHOOLS PK-12,711,SAN JOAQUIN,37.743681,-121.131507,Combined elementary and secondary,663,Combined elementary and secondary
2964,SIERRA CHRISTIAN SCHOOL,115,SAN JOAQUIN,37.990573,-121.298725,Elementary,105,Elementary
2940,SOUTH SAN JOAQUIN EDUCATION CENTER,20,SAN JOAQUIN,37.797821,-121.178321,Secondary,18,Secondary
2957,ST ANNE SCHOOL,255,SAN JOAQUIN,38.131755,-121.276336,Elementary,243,Elementary
2976,ST ANTHONY SCHOOL,268,SAN JOAQUIN,37.802045,-121.210027,Elementary,256,Elementary
2596,ST BERNARDS CATHOLIC SCHOOL,278,SAN JOAQUIN,37.743644,-121.428899,Elementary,264,Elementary
2959,ST GEORGE PARISH SCHOOL,134,SAN JOAQUIN,37.932082,-121.288255,Elementary,128,Elementary
2963,ST LUKE CATHOLIC ELEMENTARY SCHOOL,206,SAN JOAQUIN,37.986309,-121.297727,Elementary,195,Elementary
2967,ST MARY'S HIGH SCHOOL,1026,SAN JOAQUIN,38.00436,-121.304767,Secondary,976,Secondary
24441,ST PETER LUTHERAN SCHOOL,182,SAN JOAQUIN,38.132918,-121.306035,Elementary,173,Elementary
2924,STOCKTON ACCELERATED INSTITUTE,37,SAN JOAQUIN,37.965752,-121.296575,Elementary,32,Elementary
2945,STOCKTON BAPTIST SCHOOL,34,SAN JOAQUIN,38.013291,-121.256352,Combined elementary and secondary,28,Combined elementary and secondary
24495,STOCKTON CHRISTIAN SCHOOL,175,SAN JOAQUIN,38.030649,-121.296219,Combined elementary and secondary,160,Combined elementary and secondary
24500,STOCKTON EDUCATIONAL CENTER,20,SAN JOAQUIN,37.928011,-121.292902,Combined elementary and secondary,16,Combined elementary and secondary
2922,TRACY SDA SCHOOL,36,SAN JOAQUIN,37.75123,-121.426351,Elementary,33,Elementary
21428,UCS BROOKSIDE CHRISTIAN HIGH SCHOOL,191,SAN JOAQUIN,37.988738,-121.315843,Secondary,181,Secondary
2931,VINEYARD CHRISTIAN MIDDLE SCHOOL,83,SAN JOAQUIN,38.130522,-121.302644,Elementary,78,Elementary
2938,WEST VALLEY CHRISTIAN ACADEMY,232,SAN JOAQUIN,37.738701,-121.448825,Elementary,217,Elementary
22317,ACTS CHRISTIAN ACADEMY,37,SAN JUAN,36.75389,-108.183755,Elementary,33,Elementary
